"TIME","GEO","CROP_PRO","STRUCPRO","Value","Flag and Footnotes"
"2010","Ticino","ha: Industrial crops - total","Total","160",""
"2010","Ticino","ha: Tobacco","Total","0",""
"2010","Ticino","ha: Hops","Total","0",""
"2010","Ticino","ha: Cotton","Total","0",""
"2010","Ticino","ha: Rape and turnip","Total","0",""
"2010","Ticino","ha: Sunflower","Total","0",""
"2010","Ticino","ha: Soya","Total","140",""
"2010","Ticino","ha:  Other oil-seed or fibre crops","Total","0",""
"2010","Ticino","ha: Outdoor: Flowers and ornemental plants","Total","0",""
"2010","Ticino","ha: Under glass: Flowers and ornemental plants","Total","0",""
"2010","Ticino","ha: Fodder crops - total","Total","590",""
"2010","Ticino","ha: Fodder crops - temporary grass","Total","420",""
"2010","Ticino","ha: Total: Other green fodder: Fodder crops","Total","180",""
"2010","Ticino","ha: Green maize: Other green fodder: Fodder crops","Total","180",""
"2010","Ticino","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2013","Finland","ha: Utilised agricultural area","Total","2 282 400",""
"2013","Finland","ha: Arable land","Total","2 246 310",""
"2013","Finland","ha: Common wheat and spelt","Total","234 700",""
"2013","Finland","ha: Durum wheat","Total","0",""
"2013","Finland","ha: Rye","Total","11 960",""
"2013","Finland","ha: Barley","Total","541 650",""
"2013","Finland","ha: Oats","Total","385 460",""
"2013","Finland","ha: Grain maize","Total","0",""
"2013","Finland","ha: Rice","Total","0",""
"2013","Finland","ha: Other cereals","Total","2 200",""
"2013","Finland","ha: Pulses - total","Total","28 190",""
"2013","Finland","ha: Potatoes","Total","22 470",""
"2013","Finland","ha: Sugar beet","Total","12 560",""
"2013","Finland","ha: Fodder roots and brassicas","Total","100",""
"2013","Finland","ha: Industrial crops - total","Total","76 070",""
"2013","Finland","ha: Tobacco","Total",":",""
"2013","Finland","ha: Hops","Total",":",""
"2013","Finland","ha: Cotton","Total","0",""
"2013","Finland","ha: Rape and turnip","Total","53 690",""
"2013","Finland","ha: Sunflower","Total","50",""
"2013","Finland","ha: Soya","Total","0",""
"2013","Finland","ha:  Other oil-seed or fibre crops","Total","1 310",""
"2013","Finland","ha: Outdoor: Flowers and ornemental plants","Total","20",""
"2013","Finland","ha: Under glass: Flowers and ornemental plants","Total","150",""
"2013","Finland","ha: Fodder crops - total","Total","653 100",""
"2013","Finland","ha: Fodder crops - temporary grass","Total","646 580",""
"2013","Finland","ha: Total: Other green fodder: Fodder crops","Total","6 520",""
"2013","Finland","ha: Green maize: Other green fodder: Fodder crops","Total",":",""
"2013","Finland","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2013","Itä-Suomi (NUTS 2006)","ha: Utilised agricultural area","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Arable land","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Common wheat and spelt","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Durum wheat","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Rye","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Barley","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Oats","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Grain maize","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Rice","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Other cereals","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Pulses - total","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Potatoes","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Sugar beet","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Fodder roots and brassicas","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Industrial crops - total","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Tobacco","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Hops","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Cotton","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Rape and turnip","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Sunflower","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Soya","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha:  Other oil-seed or fibre crops","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Outdoor: Flowers and ornemental plants","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Under glass: Flowers and ornemental plants","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Fodder crops - total","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Fodder crops - temporary grass","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Total: Other green fodder: Fodder crops","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Green maize: Other green fodder: Fodder crops","Total",":",""
"2013","Itä-Suomi (NUTS 2006)","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Utilised agricultural area","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Arable land","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Common wheat and spelt","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Durum wheat","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Rye","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Barley","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Oats","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Grain maize","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Rice","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Other cereals","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Pulses - total","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Potatoes","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Sugar beet","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Fodder roots and brassicas","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Industrial crops - total","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Tobacco","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Hops","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Cotton","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Rape and turnip","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Sunflower","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Soya","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha:  Other oil-seed or fibre crops","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Outdoor: Flowers and ornemental plants","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Under glass: Flowers and ornemental plants","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Fodder crops - total","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Fodder crops - temporary grass","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Total: Other green fodder: Fodder crops","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Green maize: Other green fodder: Fodder crops","Total",":",""
"2013","Etelä-Suomi (NUTS 2006)","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2013","Länsi-Suomi","ha: Utilised agricultural area","Total","791 180",""
"2013","Länsi-Suomi","ha: Arable land","Total","785 380",""
"2013","Länsi-Suomi","ha: Common wheat and spelt","Total","59 760",""
"2013","Länsi-Suomi","ha: Durum wheat","Total","0",""
"2013","Länsi-Suomi","ha: Rye","Total","4 240",""
"2013","Länsi-Suomi","ha: Barley","Total","211 610",""
"2013","Länsi-Suomi","ha: Oats","Total","166 770",""
"2013","Länsi-Suomi","ha: Grain maize","Total","0",""
"2013","Länsi-Suomi","ha: Rice","Total","0",""
"2013","Länsi-Suomi","ha: Other cereals","Total","830",""
"2013","Länsi-Suomi","ha: Pulses - total","Total","9 900",""
"2013","Länsi-Suomi","ha: Potatoes","Total","12 620",""
"2013","Länsi-Suomi","ha: Sugar beet","Total","5 250",""
"2013","Länsi-Suomi","ha: Fodder roots and brassicas","Total","0",""
"2013","Länsi-Suomi","ha: Industrial crops - total","Total","25 900",""
"2013","Länsi-Suomi","ha: Tobacco","Total",":",""
"2013","Länsi-Suomi","ha: Hops","Total",":",""
"2013","Länsi-Suomi","ha: Cotton","Total","0",""
"2013","Länsi-Suomi","ha: Rape and turnip","Total","16 880",""
"2013","Länsi-Suomi","ha: Sunflower","Total","30",""
"2013","Länsi-Suomi","ha: Soya","Total","0",""
"2013","Länsi-Suomi","ha:  Other oil-seed or fibre crops","Total","630",""
"2013","Länsi-Suomi","ha: Outdoor: Flowers and ornemental plants","Total","10",""
"2013","Länsi-Suomi","ha: Under glass: Flowers and ornemental plants","Total","40",""
"2013","Länsi-Suomi","ha: Fodder crops - total","Total","195 010",""
"2013","Länsi-Suomi","ha: Fodder crops - temporary grass","Total","193 210",""
"2013","Länsi-Suomi","ha: Total: Other green fodder: Fodder crops","Total","1 800",""
"2013","Länsi-Suomi","ha: Green maize: Other green fodder: Fodder crops","Total",":",""
"2013","Länsi-Suomi","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Utilised agricultural area","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Arable land","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Common wheat and spelt","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Durum wheat","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Rye","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Barley","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Oats","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Grain maize","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Rice","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Other cereals","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Pulses - total","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Potatoes","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Sugar beet","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Fodder roots and brassicas","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Industrial crops - total","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Tobacco","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Hops","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Cotton","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Rape and turnip","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Sunflower","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Soya","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha:  Other oil-seed or fibre crops","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Outdoor: Flowers and ornemental plants","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Under glass: Flowers and ornemental plants","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Fodder crops - total","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Fodder crops - temporary grass","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Total: Other green fodder: Fodder crops","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Green maize: Other green fodder: Fodder crops","Total",":",""
"2013","Pohjois-Suomi (NUTS 2006)","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2013","Helsinki-Uusimaa","ha: Utilised agricultural area","Total","181 470",""
"2013","Helsinki-Uusimaa","ha: Arable land","Total","178 060",""
"2013","Helsinki-Uusimaa","ha: Common wheat and spelt","Total","49 880",""
"2013","Helsinki-Uusimaa","ha: Durum wheat","Total","0",""
"2013","Helsinki-Uusimaa","ha: Rye","Total","1 230",""
"2013","Helsinki-Uusimaa","ha: Barley","Total","33 580",""
"2013","Helsinki-Uusimaa","ha: Oats","Total","24 360",""
"2013","Helsinki-Uusimaa","ha: Grain maize","Total","0",""
"2013","Helsinki-Uusimaa","ha: Rice","Total","0",""
"2013","Helsinki-Uusimaa","ha: Other cereals","Total","510",""
"2013","Helsinki-Uusimaa","ha: Pulses - total","Total","2 950",""
"2013","Helsinki-Uusimaa","ha: Potatoes","Total","280",""
"2013","Helsinki-Uusimaa","ha: Sugar beet","Total","480",""
"2013","Helsinki-Uusimaa","ha: Fodder roots and brassicas","Total","10",""
"2013","Helsinki-Uusimaa","ha: Industrial crops - total","Total","9 250",""
"2013","Helsinki-Uusimaa","ha: Tobacco","Total",":",""
"2013","Helsinki-Uusimaa","ha: Hops","Total",":",""
"2013","Helsinki-Uusimaa","ha: Cotton","Total","0",""
"2013","Helsinki-Uusimaa","ha: Rape and turnip","Total","7 480",""
"2013","Helsinki-Uusimaa","ha: Sunflower","Total","10",""
"2013","Helsinki-Uusimaa","ha: Soya","Total","0",""
"2013","Helsinki-Uusimaa","ha:  Other oil-seed or fibre crops","Total","160",""
"2013","Helsinki-Uusimaa","ha: Outdoor: Flowers and ornemental plants","Total","0",""
"2013","Helsinki-Uusimaa","ha: Under glass: Flowers and ornemental plants","Total","20",""
"2013","Helsinki-Uusimaa","ha: Fodder crops - total","Total","25 540",""
"2013","Helsinki-Uusimaa","ha: Fodder crops - temporary grass","Total","25 280",""
"2013","Helsinki-Uusimaa","ha: Total: Other green fodder: Fodder crops","Total","260",""
"2013","Helsinki-Uusimaa","ha: Green maize: Other green fodder: Fodder crops","Total",":",""
"2013","Helsinki-Uusimaa","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2013","Etelä-Suomi","ha: Utilised agricultural area","Total","618 850",""
"2013","Etelä-Suomi","ha: Arable land","Total","610 710",""
"2013","Etelä-Suomi","ha: Common wheat and spelt","Total","113 050",""
"2013","Etelä-Suomi","ha: Durum wheat","Total","0",""
"2013","Etelä-Suomi","ha: Rye","Total","4 760",""
"2013","Etelä-Suomi","ha: Barley","Total","165 580",""
"2013","Etelä-Suomi","ha: Oats","Total","109 090",""
"2013","Etelä-Suomi","ha: Grain maize","Total","0",""
"2013","Etelä-Suomi","ha: Rice","Total","0",""
"2013","Etelä-Suomi","ha: Other cereals","Total","230",""
"2013","Etelä-Suomi","ha: Pulses - total","Total","9 140",""
"2013","Etelä-Suomi","ha: Potatoes","Total","3 280",""
"2013","Etelä-Suomi","ha: Sugar beet","Total","6 710",""
"2013","Etelä-Suomi","ha: Fodder roots and brassicas","Total","70",""
"2013","Etelä-Suomi","ha: Industrial crops - total","Total","30 190",""
"2013","Etelä-Suomi","ha: Tobacco","Total",":",""
"2013","Etelä-Suomi","ha: Hops","Total",":",""
"2013","Etelä-Suomi","ha: Cotton","Total","0",""
"2013","Etelä-Suomi","ha: Rape and turnip","Total","24 070",""
"2013","Etelä-Suomi","ha: Sunflower","Total","10",""
"2013","Etelä-Suomi","ha: Soya","Total","0",""
"2013","Etelä-Suomi","ha:  Other oil-seed or fibre crops","Total","470",""
"2013","Etelä-Suomi","ha: Outdoor: Flowers and ornemental plants","Total","10",""
"2013","Etelä-Suomi","ha: Under glass: Flowers and ornemental plants","Total","50",""
"2013","Etelä-Suomi","ha: Fodder crops - total","Total","88 460",""
"2013","Etelä-Suomi","ha: Fodder crops - temporary grass","Total","87 910",""
"2013","Etelä-Suomi","ha: Total: Other green fodder: Fodder crops","Total","550",""
"2013","Etelä-Suomi","ha: Green maize: Other green fodder: Fodder crops","Total",":",""
"2013","Etelä-Suomi","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2013","Pohjois- ja Itä-Suomi","ha: Utilised agricultural area","Total","671 350",""
"2013","Pohjois- ja Itä-Suomi","ha: Arable land","Total","658 310",""
"2013","Pohjois- ja Itä-Suomi","ha: Common wheat and spelt","Total","10 430",""
"2013","Pohjois- ja Itä-Suomi","ha: Durum wheat","Total","0",""
"2013","Pohjois- ja Itä-Suomi","ha: Rye","Total","1 510",""
"2013","Pohjois- ja Itä-Suomi","ha: Barley","Total","129 780",""
"2013","Pohjois- ja Itä-Suomi","ha: Oats","Total","83 720",""
"2013","Pohjois- ja Itä-Suomi","ha: Grain maize","Total","0",""
"2013","Pohjois- ja Itä-Suomi","ha: Rice","Total","0",""
"2013","Pohjois- ja Itä-Suomi","ha: Other cereals","Total","480",""
"2013","Pohjois- ja Itä-Suomi","ha: Pulses - total","Total","6 010",""
"2013","Pohjois- ja Itä-Suomi","ha: Potatoes","Total","5 570",""
"2013","Pohjois- ja Itä-Suomi","ha: Sugar beet","Total","0",""
"2013","Pohjois- ja Itä-Suomi","ha: Fodder roots and brassicas","Total","0",""
"2013","Pohjois- ja Itä-Suomi","ha: Industrial crops - total","Total","10 380",""
"2013","Pohjois- ja Itä-Suomi","ha: Tobacco","Total",":",""
"2013","Pohjois- ja Itä-Suomi","ha: Hops","Total",":",""
"2013","Pohjois- ja Itä-Suomi","ha: Cotton","Total","0",""
"2013","Pohjois- ja Itä-Suomi","ha: Rape and turnip","Total","4 950",""
"2013","Pohjois- ja Itä-Suomi","ha: Sunflower","Total","10",""
"2013","Pohjois- ja Itä-Suomi","ha: Soya","Total","0",""
"2013","Pohjois- ja Itä-Suomi","ha:  Other oil-seed or fibre crops","Total","30",""
"2013","Pohjois- ja Itä-Suomi","ha: Outdoor: Flowers and ornemental plants","Total","10",""
"2013","Pohjois- ja Itä-Suomi","ha: Under glass: Flowers and ornemental plants","Total","40",""
"2013","Pohjois- ja Itä-Suomi","ha: Fodder crops - total","Total","337 560",""
"2013","Pohjois- ja Itä-Suomi","ha: Fodder crops - temporary grass","Total","333 750",""
"2013","Pohjois- ja Itä-Suomi","ha: Total: Other green fodder: Fodder crops","Total","3 810",""
"2013","Pohjois- ja Itä-Suomi","ha: Green maize: Other green fodder: Fodder crops","Total",":",""
"2013","Pohjois- ja Itä-Suomi","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2013","Åland","ha: Utilised agricultural area","Total","19 550",""
"2013","Åland","ha: Arable land","Total","13 840",""
"2013","Åland","ha: Common wheat and spelt","Total","1 570",""
"2013","Åland","ha: Durum wheat","Total","0",""
"2013","Åland","ha: Rye","Total","210",""
"2013","Åland","ha: Barley","Total","1 110",""
"2013","Åland","ha: Oats","Total","1 520",""
"2013","Åland","ha: Grain maize","Total","0",""
"2013","Åland","ha: Rice","Total","0",""
"2013","Åland","ha: Other cereals","Total","140",""
"2013","Åland","ha: Pulses - total","Total","180",""
"2013","Åland","ha: Potatoes","Total","720",""
"2013","Åland","ha: Sugar beet","Total","0",""
"2013","Åland","ha: Fodder roots and brassicas","Total","0",""
"2013","Åland","ha: Industrial crops - total","Total","340",""
"2013","Åland","ha: Tobacco","Total",":",""
"2013","Åland","ha: Hops","Total",":",""
"2013","Åland","ha: Cotton","Total","0",""
"2013","Åland","ha: Rape and turnip","Total","310",""
"2013","Åland","ha: Sunflower","Total","0",""
"2013","Åland","ha: Soya","Total","0",""
"2013","Åland","ha:  Other oil-seed or fibre crops","Total","0",""
"2013","Åland","ha: Outdoor: Flowers and ornemental plants","Total","0",""
"2013","Åland","ha: Under glass: Flowers and ornemental plants","Total","0",""
"2013","Åland","ha: Fodder crops - total","Total","6 530",""
"2013","Åland","ha: Fodder crops - temporary grass","Total","6 440",""
"2013","Åland","ha: Total: Other green fodder: Fodder crops","Total","90",""
"2013","Åland","ha: Green maize: Other green fodder: Fodder crops","Total",":",""
"2013","Åland","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2013","Norway","ha: Utilised agricultural area","Total","996 270",""
"2013","Norway","ha: Arable land","Total","817 830",""
"2013","Norway","ha: Common wheat and spelt","Total","55 020",""
"2013","Norway","ha: Durum wheat","Total","0",""
"2013","Norway","ha: Rye","Total","3 120",""
"2013","Norway","ha: Barley","Total","164 860",""
"2013","Norway","ha: Oats","Total","68 310",""
"2013","Norway","ha: Grain maize","Total","0",""
"2013","Norway","ha: Rice","Total","0",""
"2013","Norway","ha: Other cereals","Total","0",""
"2013","Norway","ha: Pulses - total","Total","860",""
"2013","Norway","ha: Potatoes","Total","12 620",""
"2013","Norway","ha: Sugar beet","Total","0",""
"2013","Norway","ha: Fodder roots and brassicas","Total","0",""
"2013","Norway","ha: Industrial crops - total","Total","3 340",""
"2013","Norway","ha: Tobacco","Total","0",""
"2013","Norway","ha: Hops","Total","0",""
"2013","Norway","ha: Cotton","Total","0",""
"2013","Norway","ha: Rape and turnip","Total","3 340",""
"2013","Norway","ha: Sunflower","Total","0",""
"2013","Norway","ha: Soya","Total","0",""
"2013","Norway","ha:  Other oil-seed or fibre crops","Total","0",""
"2013","Norway","ha: Outdoor: Flowers and ornemental plants","Total","570",""
"2013","Norway","ha: Under glass: Flowers and ornemental plants","Total","60",""
"2013","Norway","ha: Fodder crops - total","Total","493 020",""
"2013","Norway","ha: Fodder crops - temporary grass","Total","480 800",""
"2013","Norway","ha: Total: Other green fodder: Fodder crops","Total","12 220",""
"2013","Norway","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2013","Norway","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2013","Oslo og Akershus","ha: Utilised agricultural area","Total","78 990",""
"2013","Oslo og Akershus","ha: Arable land","Total","75 420",""
"2013","Oslo og Akershus","ha: Common wheat and spelt","Total","9 480",""
"2013","Oslo og Akershus","ha: Durum wheat","Total","0",""
"2013","Oslo og Akershus","ha: Rye","Total","720",""
"2013","Oslo og Akershus","ha: Barley","Total","26 190",""
"2013","Oslo og Akershus","ha: Oats","Total","22 300",""
"2013","Oslo og Akershus","ha: Grain maize","Total","0",""
"2013","Oslo og Akershus","ha: Rice","Total","0",""
"2013","Oslo og Akershus","ha: Other cereals","Total","0",""
"2013","Oslo og Akershus","ha: Pulses - total","Total","100",""
"2013","Oslo og Akershus","ha: Potatoes","Total","680",""
"2013","Oslo og Akershus","ha: Sugar beet","Total","0",""
"2013","Oslo og Akershus","ha: Fodder roots and brassicas","Total","0",""
"2013","Oslo og Akershus","ha: Industrial crops - total","Total","970",""
"2013","Oslo og Akershus","ha: Tobacco","Total","0",""
"2013","Oslo og Akershus","ha: Hops","Total","0",""
"2013","Oslo og Akershus","ha: Cotton","Total","0",""
"2013","Oslo og Akershus","ha: Rape and turnip","Total","970",""
"2013","Oslo og Akershus","ha: Sunflower","Total","0",""
"2013","Oslo og Akershus","ha: Soya","Total","0",""
"2013","Oslo og Akershus","ha:  Other oil-seed or fibre crops","Total","0",""
"2013","Oslo og Akershus","ha: Outdoor: Flowers and ornemental plants","Total","50",""
"2013","Oslo og Akershus","ha: Under glass: Flowers and ornemental plants","Total","10",""
"2013","Oslo og Akershus","ha: Fodder crops - total","Total","13 740",""
"2013","Oslo og Akershus","ha: Fodder crops - temporary grass","Total","12 840",""
"2013","Oslo og Akershus","ha: Total: Other green fodder: Fodder crops","Total","910",""
"2013","Oslo og Akershus","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2013","Oslo og Akershus","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2013","Hedmark og Oppland","ha: Utilised agricultural area","Total","208 600",""
"2013","Hedmark og Oppland","ha: Arable land","Total","183 930",""
"2013","Hedmark og Oppland","ha: Common wheat and spelt","Total","9 870",""
"2013","Hedmark og Oppland","ha: Durum wheat","Total","0",""
"2013","Hedmark og Oppland","ha: Rye","Total","430",""
"2013","Hedmark og Oppland","ha: Barley","Total","46 950",""
"2013","Hedmark og Oppland","ha: Oats","Total","15 120",""
"2013","Hedmark og Oppland","ha: Grain maize","Total","0",""
"2013","Hedmark og Oppland","ha: Rice","Total","0",""
"2013","Hedmark og Oppland","ha: Other cereals","Total","0",""
"2013","Hedmark og Oppland","ha: Pulses - total","Total","20",""
"2013","Hedmark og Oppland","ha: Potatoes","Total","5 960",""
"2013","Hedmark og Oppland","ha: Sugar beet","Total","0",""
"2013","Hedmark og Oppland","ha: Fodder roots and brassicas","Total","0",""
"2013","Hedmark og Oppland","ha: Industrial crops - total","Total","360",""
"2013","Hedmark og Oppland","ha: Tobacco","Total","0",""
"2013","Hedmark og Oppland","ha: Hops","Total","0",""
"2013","Hedmark og Oppland","ha: Cotton","Total","0",""
"2013","Hedmark og Oppland","ha: Rape and turnip","Total","360",""
"2013","Hedmark og Oppland","ha: Sunflower","Total","0",""
"2013","Hedmark og Oppland","ha: Soya","Total","0",""
"2013","Hedmark og Oppland","ha:  Other oil-seed or fibre crops","Total","0",""
"2013","Hedmark og Oppland","ha: Outdoor: Flowers and ornemental plants","Total","0",""
"2013","Hedmark og Oppland","ha: Under glass: Flowers and ornemental plants","Total","0",""
"2013","Hedmark og Oppland","ha: Fodder crops - total","Total","102 110",""
"2013","Hedmark og Oppland","ha: Fodder crops - temporary grass","Total","97 360",""
"2013","Hedmark og Oppland","ha: Total: Other green fodder: Fodder crops","Total","4 750",""
"2013","Hedmark og Oppland","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2013","Hedmark og Oppland","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2013","Sør-Østlandet","ha: Utilised agricultural area","Total","189 890",""
"2013","Sør-Østlandet","ha: Arable land","Total","175 240",""
"2013","Sør-Østlandet","ha: Common wheat and spelt","Total","35 200",""
"2013","Sør-Østlandet","ha: Durum wheat","Total","0",""
"2013","Sør-Østlandet","ha: Rye","Total","1 940",""
"2013","Sør-Østlandet","ha: Barley","Total","43 010",""
"2013","Sør-Østlandet","ha: Oats","Total","26 780",""
"2013","Sør-Østlandet","ha: Grain maize","Total","0",""
"2013","Sør-Østlandet","ha: Rice","Total","0",""
"2013","Sør-Østlandet","ha: Other cereals","Total","0",""
"2013","Sør-Østlandet","ha: Pulses - total","Total","690",""
"2013","Sør-Østlandet","ha: Potatoes","Total","2 660",""
"2013","Sør-Østlandet","ha: Sugar beet","Total","0",""
"2013","Sør-Østlandet","ha: Fodder roots and brassicas","Total","0",""
"2013","Sør-Østlandet","ha: Industrial crops - total","Total","1 940",""
"2013","Sør-Østlandet","ha: Tobacco","Total","0",""
"2013","Sør-Østlandet","ha: Hops","Total","0",""
"2013","Sør-Østlandet","ha: Cotton","Total","0",""
"2013","Sør-Østlandet","ha: Rape and turnip","Total","1 940",""
"2013","Sør-Østlandet","ha: Sunflower","Total","0",""
"2013","Sør-Østlandet","ha: Soya","Total","0",""
"2013","Sør-Østlandet","ha:  Other oil-seed or fibre crops","Total","0",""
"2013","Sør-Østlandet","ha: Outdoor: Flowers and ornemental plants","Total","360",""
"2013","Sør-Østlandet","ha: Under glass: Flowers and ornemental plants","Total","20",""
"2013","Sør-Østlandet","ha: Fodder crops - total","Total","54 060",""
"2013","Sør-Østlandet","ha: Fodder crops - temporary grass","Total","52 120",""
"2013","Sør-Østlandet","ha: Total: Other green fodder: Fodder crops","Total","1 930",""
"2013","Sør-Østlandet","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2013","Sør-Østlandet","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2013","Agder og Rogaland","ha: Utilised agricultural area","Total","130 030",""
"2013","Agder og Rogaland","ha: Arable land","Total","77 260",""
"2013","Agder og Rogaland","ha: Common wheat and spelt","Total","80",""
"2013","Agder og Rogaland","ha: Durum wheat","Total","0",""
"2013","Agder og Rogaland","ha: Rye","Total","0",""
"2013","Agder og Rogaland","ha: Barley","Total","2 310",""
