YLDGAPF(-),  grid_no,  year,  stu_no,      weight(-), TSO(kgDM.ha-1), TLV(kgDM.ha-1), TST(kgDM.ha-1), TRT(kgDM.ha-1), maxLAI(m2.m-2), rootdepth(cm), TAGP(kgDM.ha-1)
     1.000,    55054,  2011,  340017,     1400269270,        4884.66,        2701.28,        3947.49,        2167.28,           7.09,         80.00,        11533.42
     1.000,    55054,  2011,  340019,     1400269270,        4884.66,        2701.28,        3947.49,        2167.28,           7.09,         80.00,        11533.42
     1.000,    55054,  2011,  340163,     1192352245,        4884.66,        2701.28,        3947.49,        2167.28,           7.09,        120.00,        11533.42
     1.000,    55054,  2011,  340020,      700134635,        3122.36,        2682.28,        3565.82,        2165.95,           6.97,         60.00,         9370.46
     1.000,    55054,  2011,  340021,      700134635,        2099.88,        2211.68,        1762.05,        1988.15,           5.64,         40.00,         6073.61
     1.000,    55054,  2011,  340842,      681344140,        4791.91,        2701.28,        3937.00,        2167.28,           7.09,        100.00,        11430.20
     1.000,    55054,  2012,  340654,    16039589230,        6387.95,        3009.69,        5614.50,        2141.33,           8.00,        120.00,        15012.14
     1.000,    55054,  2012,  340023,     8806187720,        2472.65,        2121.64,        1980.49,        1804.36,           5.48,         60.00,         6574.78
     1.000,    55054,  2012,  340728,     5503867325,        2495.30,        2235.04,        2192.36,        1864.08,           5.74,         80.00,         6922.70
     1.000,    55054,  2012,  340015,     4900942445,        2848.25,        2873.02,        4287.81,        2119.45,           7.46,         60.00,        10009.07
     1.000,    55054,  2012,  342153,     4582739780,        5385.70,        3009.69,        5524.95,        2141.33,           8.00,        100.00,        13920.34
     1.000,    55054,  2012,  340729,     3302320395,        2199.04,        1567.73,        1214.91,        1457.80,           3.80,         40.00,         4981.68
     1.000,    55054,  2012,  340016,     2800538540,        2848.25,        2873.02,        4287.81,        2119.45,           7.46,         60.00,        10009.07
     1.000,    55054,  2012,  342154,     2291369890,        6387.95,        3009.69,        5614.50,        2141.33,           8.00,        120.00,        15012.14
     1.000,    55054,  2012,  340841,     1533024315,        3146.20,        2943.87,        4738.44,        2134.49,           7.74,        100.00,        10828.51
     1.000,    55054,  2012,  340017,     1400269270,        4063.11,        3005.68,        5324.85,        2141.33,           7.99,         80.00,        12393.64
     1.000,    55054,  2012,  340019,     1400269270,        4063.11,        3005.68,        5324.85,        2141.33,           7.99,         80.00,        12393.64
     1.000,    55054,  2012,  340163,     1192352245,        4063.11,        3005.68,        5324.85,        2141.33,           7.99,        120.00,        12393.64
