YLDGAPF(-),  grid_no,  year,  stu_no,      weight(-), TSO(kgDM.ha-1), TLV(kgDM.ha-1), TST(kgDM.ha-1), TRT(kgDM.ha-1), maxLAI(m2.m-2), rootdepth(cm), TAGP(kgDM.ha-1)
     0.750,    54053,  2007,  342154,     1120853790,        5835.78,        2461.58,        4026.97,        1839.29,           6.90,        120.00,        12324.33
     0.750,    54053,  2007,  340017,     1043793310,        4682.50,        2461.58,        3955.43,        1839.29,           6.90,         80.00,        11099.50
     0.750,    54053,  2007,  340019,     1043793310,        4682.50,        2461.58,        3955.43,        1839.29,           6.90,         80.00,        11099.50
     0.750,    54053,  2007,  340729,     1010169540,        1633.82,        2360.68,        3101.73,        1806.82,           6.52,         40.00,         7096.23
     0.750,    54053,  2007,  340005,      622561685,        3770.68,        2461.58,        3876.47,        1839.29,           6.90,         60.00,        10108.73
     0.750,    54053,  2007,  340006,      622561685,        1744.08,        2448.03,        3464.78,        1839.03,           6.80,         40.00,         7656.89
     0.750,    54053,  2007,  340020,      521896655,        3770.68,        2461.58,        3876.47,        1839.29,           6.90,         60.00,        10108.73
     0.750,    54053,  2007,  340021,      521896655,        1744.08,        2448.03,        3464.78,        1839.03,           6.80,         40.00,         7656.89
     0.750,    54053,  2008,  340654,     7845976530,        6032.31,        2198.45,        3497.45,        1717.52,           6.10,        120.00,        11728.21
     0.750,    54053,  2008,  340822,     6063671760,        4167.72,        2198.45,        3369.98,        1717.52,           6.10,         60.00,         9736.15
     0.750,    54053,  2008,  340001,     4357931795,        4167.72,        2198.45,        3369.98,        1717.52,           6.10,         60.00,         9736.15
     0.750,    54053,  2008,  340015,     3653276585,        4167.72,        2198.45,        3369.98,        1717.52,           6.10,         60.00,         9736.15
     0.750,    54053,  2008,  340839,     2851115250,        5250.67,        2198.45,        3452.96,        1717.52,           6.10,        100.00,        10902.08
     0.750,    54053,  2008,  340840,     2851115250,        5851.17,        2198.45,        3489.43,        1717.52,           6.10,        120.00,        11539.05
     0.750,    54053,  2008,  340023,     2693785440,        3018.49,        2043.46,        2838.57,        1647.36,           5.40,         60.00,         7900.52
     0.750,    54053,  2008,  340841,     2636766675,        4551.90,        2198.45,        3401.67,        1717.52,           6.10,        100.00,        10152.02
     0.750,    54053,  2008,  340002,     2490246740,        5311.30,        2198.45,        3457.06,        1717.52,           6.10,         80.00,        10966.81
     0.750,    54053,  2008,  342153,     2241707580,        5958.69,        2198.45,        3494.60,        1717.52,           6.10,        100.00,        11651.74
     0.750,    54053,  2008,  340016,     2087586620,        4167.72,        2198.45,        3369.98,        1717.52,           6.10,         60.00,         9736.15
     0.750,    54053,  2008,  340163,     2050818525,        5311.30,        2198.45,        3457.06,        1717.52,           6.10,        120.00,        10966.81
     0.750,    54053,  2008,  340821,     2021223920,        4167.72,        2198.45,        3369.98,        1717.52,           6.10,         60.00,         9736.15
     0.750,    54053,  2008,  340003,     1867685055,        4167.72,        2198.45,        3369.98,        1717.52,           6.10,         60.00,         9736.15
     0.750,    54053,  2008,  340728,     1683615900,        3080.98,        2090.80,        2959.04,        1669.67,           5.64,         80.00,         8130.82
     0.750,    54053,  2008,  340842,     1171896300,        5250.67,        2198.45,        3452.96,        1717.52,           6.10,        100.00,        10902.08
     0.750,    54053,  2008,  342154,     1120853790,        6032.31,        2198.45,        3497.45,        1717.52,           6.10,        120.00,        11728.21
     0.750,    54053,  2008,  340017,     1043793310,        5311.30,        2198.45,        3457.06,        1717.52,           6.10,         80.00,        10966.81
     0.750,    54053,  2008,  340019,     1043793310,        5311.30,        2198.45,        3457.06,        1717.52,           6.10,         80.00,        10966.81
     0.750,    54053,  2008,  340729,     1010169540,        2881.19,        1782.46,        2275.77,        1515.89,           4.58,         40.00,         6939.43
     0.750,    54053,  2008,  340005,      622561685,        4145.74,        2198.45,        3368.12,        1717.52,           6.10,         60.00,         9712.31
     0.750,    54053,  2008,  340006,      622561685,        2957.29,        1964.07,        2649.93,        1609.13,           5.03,         40.00,         7571.30
     0.750,    54053,  2008,  340020,      521896655,        4145.74,        2198.45,        3368.12,        1717.52,           6.10,         60.00,         9712.31
     0.750,    54053,  2008,  340021,      521896655,        2957.29,        1964.07,        2649.93,        1609.13,           5.03,         40.00,         7571.30
     0.750,    54053,  2009,  340654,     7845976530,        4175.73,        2147.34,        3646.61,        1636.33,           5.91,        120.00,         9969.68
     0.750,    54053,  2009,  340822,     6063671760,        1268.81,        2067.44,        2850.97,        1617.78,           5.52,         60.00,         6187.22
     0.750,    54053,  2009,  340001,     4357931795,        1268.81,        2067.44,        2850.97,        1617.78,           5.52,         60.00,         6187.22
     0.750,    54053,  2009,  340015,     3653276585,        1268.81,        2067.44,        2850.97,        1617.78,           5.52,         60.00,         6187.22
     0.750,    54053,  2009,  340839,     2851115250,        2169.62,        2147.34,        3411.61,        1636.33,           5.91,        100.00,         7728.57
     0.750,    54053,  2009,  340840,     2851115250,        3044.52,        2147.34,        3527.21,        1636.33,           5.91,        120.00,         8719.07
     0.750,    54053,  2009,  340023,     2693785440,         767.95,        1551.14,        1202.23,        1402.16,           4.21,         60.00,         3521.31
     0.750,    54053,  2009,  340841,     2636766675,        1519.71,        2117.27,        3150.50,        1629.85,           5.79,        100.00,         6787.48
     0.750,    54053,  2009,  340002,     2490246740,        2242.85,        2147.34,        3421.74,        1636.33,           5.91,         80.00,         7811.93
     0.750,    54053,  2009,  342153,     2241707580,        3295.88,        2147.34,        3557.11,        1636.33,           5.91,        100.00,         9000.33
     0.750,    54053,  2009,  340016,     2087586620,        1268.81,        2067.44,        2850.97,        1617.78,           5.52,         60.00,         6187.22
     0.750,    54053,  2009,  340163,     2050818525,        2242.85,        2147.34,        3421.74,        1636.33,           5.91,        120.00,         7811.93
     0.750,    54053,  2009,  340821,     2021223920,        1268.81,        2067.44,        2850.97,        1617.78,           5.52,         60.00,         6187.22
     0.750,    54053,  2009,  340003,     1867685055,        1268.81,        2067.44,        2850.97,        1617.78,           5.52,         60.00,         6187.22
     0.750,    54053,  2009,  340728,     1683615900,         794.78,        1623.29,        1351.55,        1439.00,           4.37,         80.00,         3769.61
     0.750,    54053,  2009,  340842,     1171896300,        2169.62,        2147.34,        3411.61,        1636.33,           5.91,        100.00,         7728.57
     0.750,    54053,  2009,  342154,     1120853790,        4175.73,        2147.34,        3646.61,        1636.33,           5.91,        120.00,         9969.68
     0.750,    54053,  2009,  340017,     1043793310,        2242.85,        2147.34,        3421.74,        1636.33,           5.91,         80.00,         7811.93
     0.750,    54053,  2009,  340019,     1043793310,        2242.85,        2147.34,        3421.74,        1636.33,           5.91,         80.00,         7811.93
